Sentence #,Word,POS,Tag
Sentence: 687,at,IN,O
Sentence: 687,step,NN,O
Sentence: 687,c.,NN,O
Sentence: 687,If,IN,O
Sentence: 687,he,PRP,O
Sentence: 687,does,VBZ,O
Sentence: 687,n't,RB,O
Sentence: 687,",",",",O
Sentence: 687,the,DT,O
Sentence: 687,use,NN,O
Sentence: 687,case,NN,O
Sentence: 687,ends,VBZ,O
Sentence: 687,.,.,O
Sentence: 688,The,DT,O
Sentence: 688,system,NN,O
Sentence: 688,informs,VBZ,O
Sentence: 688,the,DT,O
Sentence: 688,visitor,NN,actor
Sentence: 688,that,IN,O
Sentence: 688,the,DT,O
Sentence: 688,export,NN,action
Sentence: 688,process,NN,O
Sentence: 688,is,VBZ,O
Sentence: 688,not,RB,O
Sentence: 688,finished,VBN,O
Sentence: 688,yet,RB,O
Sentence: 688,and,CC,O
Sentence: 688,suggests,VBZ,O
Sentence: 688,him,PRP,O
Sentence: 688,to,TO,O
Sentence: 688,try,VB,O
Sentence: 688,again,RB,O
Sentence: 688,in,IN,O
Sentence: 688,a,DT,O
Sentence: 688,few,JJ,O
Sentence: 688,moments,NNS,O
Sentence: 688,.,.,O
Sentence: 689,Use,NNP,O
Sentence: 689,case,NN,O
Sentence: 689,returns,NNS,O
Sentence: 689,to,TO,O
Sentence: 689,step,VB,O
Sentence: 689,.,.,O
Sentence: 690,The,DT,O
Sentence: 690,visitor,NN,actor
Sentence: 690,exports,NNS,O
Sentence: 690,distribution,NN,user_interface
Sentence: 690,map,NN,user_interface
Sentence: 690,as,IN,O
Sentence: 690,an,DT,O
Sentence: 690,image,NN,O
Sentence: 690,so,RB,O
Sentence: 690,as,IN,O
Sentence: 690,to,TO,O
Sentence: 690,be,VB,O
Sentence: 690,able,JJ,O
Sentence: 690,",",",",O
Sentence: 690,e.g.,RB,O
Sentence: 690,",",",",O
Sentence: 690,to,TO,O
Sentence: 690,insert,VB,O
Sentence: 690,it,PRP,O
Sentence: 690,in,IN,O
Sentence: 690,a,DT,O
Sentence: 690,paper,NN,O
Sentence: 690,.,.,O
Sentence: 691,An,DT,O
Sentence: 691,image,NN,O
Sentence: 691,of,IN,O
Sentence: 691,the,DT,O
Sentence: 691,distribution,NN,user_interface
Sentence: 691,map,NN,user_interface
Sentence: 691,has,VBZ,O
Sentence: 691,been,VBN,O
Sentence: 691,transferred,VBN,O
Sentence: 691,to,TO,O
Sentence: 691,the,DT,O
Sentence: 691,visitor,NN,actor
Sentence: 691,’,NNP,O
Sentence: 691,s,VBD,O
Sentence: 691,local,JJ,O
Sentence: 691,computer,NN,O
Sentence: 691,.,.,O
Sentence: 692,The,DT,O
Sentence: 692,visitor,NN,actor
Sentence: 692,selects,NNS,O
Sentence: 692,and,CC,O
Sentence: 692,accesses,NNS,O
Sentence: 692,occurrence,NN,attribute
Sentence: 692,records,NNS,attribute
Sentence: 692,.,.,O
Sentence: 693,The,DT,O
Sentence: 693,visitor,NN,actor
Sentence: 693,chooses,VBZ,O
Sentence: 693,the,DT,O
Sentence: 693,option,NN,O
Sentence: 693,to,TO,O
Sentence: 693,export,VB,action
Sentence: 693,the,DT,O
Sentence: 693,distribution,NN,user_interface
Sentence: 693,map,NN,user_interface
Sentence: 693,as,IN,O
Sentence: 693,an,DT,O
Sentence: 693,image,NN,O
Sentence: 693,.,.,O
Sentence: 694,The,DT,O
Sentence: 694,system,NN,O
Sentence: 694,transfers,VBZ,O
Sentence: 694,an,DT,O
Sentence: 694,image,NN,O
Sentence: 694,file,NN,O
Sentence: 694,of,IN,O
Sentence: 694,the,DT,O
Sentence: 694,distribution,NN,user_interface
Sentence: 694,map,NN,user_interface
Sentence: 694,to,TO,O
Sentence: 694,the,DT,O
Sentence: 694,visitor,NN,actor
Sentence: 694,'s,POS,O
Sentence: 694,local,JJ,O
Sentence: 694,computer,NN,O
Sentence: 694,.,.,O
Sentence: 695,The,DT,O
Sentence: 695,visitor,NN,actor
Sentence: 695,searches,VBZ,O
Sentence: 695,resource,NN,O
Sentence: 695,metadata,NN,schema
Sentence: 695,",",",",O
Sentence: 695,blog,NN,web_component
Sentence: 695,",",",",O
Sentence: 695,article,NN,O
Sentence: 695,and,CC,O
Sentence: 695,news,NN,attribute
Sentence: 695,entries,NNS,O
Sentence: 695,using,VBG,O
Sentence: 695,full,JJ,attribute
Sentence: 695,text,NN,attribute
Sentence: 695,search,NN,attribute
Sentence: 695,in,IN,O
Sentence: 695,order,NN,O
Sentence: 695,to,TO,O
Sentence: 695,find,VB,O
Sentence: 695,and,CC,O
Sentence: 695,access,NN,action
Sentence: 695,matching,JJ,O
Sentence: 695,resources,NNS,O
Sentence: 695,and,CC,O
Sentence: 695,entries,NNS,O
Sentence: 695,.,.,O
Sentence: 696,An,DT,O
Sentence: 696,image,NN,O
Sentence: 696,of,IN,O
Sentence: 696,the,DT,O
Sentence: 696,distribution,NN,user_interface
Sentence: 696,map,NN,user_interface
Sentence: 696,has,VBZ,O
Sentence: 696,been,VBN,O
Sentence: 696,transferred,VBN,O
Sentence: 696,to,TO,O
Sentence: 696,the,DT,O
Sentence: 696,visitor,NN,actor
Sentence: 696,’,NNP,O
Sentence: 696,s,VBD,O
Sentence: 696,local,JJ,O
Sentence: 696,computer,NN,O
Sentence: 696,.,.,O
Sentence: 697,The,DT,O
Sentence: 697,visitor,NN,actor
Sentence: 697,selects,NNS,O
Sentence: 697,and,CC,O
Sentence: 697,accesses,NNS,O
Sentence: 697,occurrence,NN,attribute
Sentence: 697,records,NNS,attribute
Sentence: 697,.,.,O
Sentence: 698,The,DT,O
Sentence: 698,visitor,NN,actor
Sentence: 698,chooses,VBZ,O
Sentence: 698,the,DT,O
Sentence: 698,option,NN,O
Sentence: 698,to,TO,O
Sentence: 698,export,VB,action
Sentence: 698,the,DT,O
Sentence: 698,distribution,NN,user_interface
Sentence: 698,map,NN,user_interface
Sentence: 698,as,IN,O
Sentence: 698,an,DT,O
Sentence: 698,image,NN,O
Sentence: 698,.,.,O
Sentence: 699,The,DT,O
Sentence: 699,system,NN,O
Sentence: 699,transfers,VBZ,O
Sentence: 699,an,DT,O
Sentence: 699,image,NN,O
Sentence: 699,file,NN,O
Sentence: 699,of,IN,O
Sentence: 699,the,DT,O
Sentence: 699,distribution,NN,user_interface
Sentence: 699,map,NN,user_interface
Sentence: 699,to,TO,O
Sentence: 699,the,DT,O
Sentence: 699,visitor,NN,actor
Sentence: 699,'s,POS,O
Sentence: 699,local,JJ,O
Sentence: 699,computer,NN,O
Sentence: 699,.,.,O
Sentence: 700,The,DT,O
Sentence: 700,use,NN,O
Sentence: 700,case,NN,O
Sentence: 700,ends,VBZ,O
Sentence: 700,.,.,O
Sentence: 701,The,DT,O
Sentence: 701,visitor,NN,actor
Sentence: 701,searches,VBZ,O
Sentence: 701,resource,NN,O
Sentence: 701,metadata,NN,schema
Sentence: 701,",",",",O
Sentence: 701,blog,NN,web_component
Sentence: 701,",",",",O
Sentence: 701,article,NN,O
Sentence: 701,and,CC,O
Sentence: 701,news,NN,attribute
Sentence: 701,entries,NNS,attribute
Sentence: 701,using,VBG,O
Sentence: 701,full,JJ,attribute
Sentence: 701,text,NN,attribute
Sentence: 701,search,NN,attribute
Sentence: 701,in,IN,O
Sentence: 701,order,NN,O
Sentence: 701,to,TO,O
Sentence: 701,find,VB,O
Sentence: 701,and,CC,O
Sentence: 701,access,NN,action
Sentence: 701,matching,JJ,O
Sentence: 701,resources,NNS,O
Sentence: 701,and,CC,O
Sentence: 701,entries,NNS,O
Sentence: 701,.,.,O
Sentence: 702,The,DT,O
Sentence: 702,use,NN,O
Sentence: 702,case,NN,O
Sentence: 702,starts,VBZ,O
Sentence: 702,when,WRB,O
Sentence: 702,the,DT,O
Sentence: 702,visitor,NN,actor
Sentence: 702,selects,VBZ,O
Sentence: 702,to,TO,O
Sentence: 702,search,VB,action
Sentence: 702,the,DT,O
Sentence: 702,portal,NN,network_component
Sentence: 702,using,VBG,O
Sentence: 702,full,JJ,attribute
Sentence: 702,text,NN,attribute
Sentence: 702,search,NN,attribute
Sentence: 702,.,.,O
Sentence: 703,The,DT,O
Sentence: 703,system,NN,O
Sentence: 703,prompts,VBZ,O
Sentence: 703,visitor,NN,actor
Sentence: 703,to,TO,O
Sentence: 703,type,VB,O
Sentence: 703,his,PRP$,O
Sentence: 703,keyword,NN,attribute
Sentence: 703,query,NN,O
Sentence: 703,.,.,O
Sentence: 704,The,DT,O
Sentence: 704,visitor,NN,actor
Sentence: 704,enters,VBZ,O
Sentence: 704,the,DT,O
Sentence: 704,query,NN,O
Sentence: 704,.,.,O
Sentence: 705,The,DT,O
Sentence: 705,system,NN,O
Sentence: 705,retrieves,VBZ,O
Sentence: 705,the,DT,O
Sentence: 705,list,NN,O
Sentence: 705,of,IN,O
Sentence: 705,matching,JJ,O
Sentence: 705,resources,NNS,O
Sentence: 705,and,CC,O
Sentence: 705,entries,NNS,O
Sentence: 705,.,.,O
Sentence: 706,The,DT,O
Sentence: 706,system,NN,O
Sentence: 706,displays,VBZ,O
Sentence: 706,the,DT,O
Sentence: 706,those,DT,O
Sentence: 706,results,NNS,O
Sentence: 706,grouped,VBN,O
Sentence: 706,by,IN,O
Sentence: 706,data,NNS,O
Sentence: 706,types,NNS,O
Sentence: 706,with,IN,O
Sentence: 706,an,DT,O
Sentence: 706,option,NN,O
Sentence: 706,to,TO,O
Sentence: 706,view,VB,action
Sentence: 706,the,DT,O
Sentence: 706,details,NNS,attribute
Sentence: 706,for,IN,O
Sentence: 706,each,DT,O
Sentence: 706,of,IN,O
Sentence: 706,them,PRP,O
Sentence: 706,.,.,O
Sentence: 707,The,DT,O
Sentence: 707,visitor,NN,actor
Sentence: 707,contacts,VBZ,O
Sentence: 707,the,DT,O
Sentence: 707,publisher,NN,O
Sentence: 707,of,IN,O
Sentence: 707,an,DT,O
Sentence: 707,occurrence,NN,datasource
Sentence: 707,resource,NN,datasource
Sentence: 707,to,TO,O
Sentence: 707,request,VB,action
Sentence: 707,more,JJR,O
Sentence: 707,information,NN,attribute
Sentence: 707,or,CC,O
Sentence: 707,send,VB,action
Sentence: 707,a,DT,O
Sentence: 707,comment,NN,O
Sentence: 707,.,.,O
Sentence: 708,The,DT,O
Sentence: 708,dataset,NN,O
Sentence: 708,provider,NN,O
Sentence: 708,’,NNP,O
Sentence: 708,s,NN,O
Sentence: 708,metadata,NN,schema
Sentence: 708,contains,VBZ,O
Sentence: 708,a,DT,O
Sentence: 708,valid,JJ,O
Sentence: 708,contact,NN,action
Sentence: 708,email,NN,web_component
Sentence: 708,address,NN,attribute
Sentence: 708,.,.,O
Sentence: 709,The,DT,O
Sentence: 709,visitor,NN,actor
Sentence: 709,’,NNP,O
Sentence: 709,s,NN,O
Sentence: 709,message,NN,O
Sentence: 709,has,VBZ,O
Sentence: 709,been,VBN,O
Sentence: 709,sent,VBN,O
Sentence: 709,to,TO,O
Sentence: 709,the,DT,O
Sentence: 709,provider,NN,O
Sentence: 709,’,NNP,O
Sentence: 709,s,NN,O
Sentence: 709,contact,NN,action
Sentence: 709,email,NN,web_component
Sentence: 709,address,NN,attribute
Sentence: 709,.,.,O
Sentence: 710,Perform,NNP,O
Sentence: 710,Select,NNP,O
Sentence: 710,an,DT,O
Sentence: 710,occurrence,NN,datasource
Sentence: 710,resource,NN,datasource
Sentence: 710,.,.,O
Sentence: 711,The,DT,O
Sentence: 711,visitor,NN,actor
Sentence: 711,selects,VBZ,O
Sentence: 711,to,TO,O
Sentence: 711,contact,VB,action
Sentence: 711,the,DT,O
Sentence: 711,data,NNS,O
Sentence: 711,provider,NN,O
Sentence: 711,of,IN,O
Sentence: 711,this,DT,O
Sentence: 711,dataset,NN,O
Sentence: 711,.,.,O
Sentence: 712,The,DT,O
Sentence: 712,system,NN,O
Sentence: 712,requests,VBZ,O
Sentence: 712,the,DT,O
Sentence: 712,visitor,NN,actor
Sentence: 712,to,TO,O
Sentence: 712,enter,VB,O
Sentence: 712,the,DT,O
Sentence: 712,subject,NN,O
Sentence: 712,and,CC,O
Sentence: 712,body,NN,O
Sentence: 712,of,IN,O
Sentence: 712,the,DT,O
Sentence: 712,message,NN,O
Sentence: 712,and,CC,O
Sentence: 712,personal,JJ,O
Sentence: 712,information,NN,attribute
Sentence: 712,(,(,O
Sentence: 712,name,NN,attribute
Sentence: 712,and,CC,O
Sentence: 712,email,NN,web_component
Sentence: 712,address,NN,attribute
Sentence: 712,),),O
Sentence: 712,.,.,O
Sentence: 713,The,DT,O
Sentence: 713,visitor,NN,actor
Sentence: 713,enters,VBZ,O
Sentence: 713,the,DT,O
Sentence: 713,requested,JJ,O
Sentence: 713,information,NN,attribute
Sentence: 713,.,.,O
Sentence: 714,The,DT,O
Sentence: 714,system,NN,O
Sentence: 714,validates,VBZ,O
Sentence: 714,the,DT,O
Sentence: 714,email,NN,web_component
Sentence: 714,address,NN,attribute
Sentence: 714,and,CC,O
Sentence: 714,checks,NNS,O
Sentence: 714,that,IN,O
Sentence: 714,the,DT,O
Sentence: 714,message,NN,O
Sentence: 714,body,NN,O
Sentence: 714,is,VBZ,O
Sentence: 714,not,RB,O
Sentence: 714,empty,JJ,O
Sentence: 714,.,.,O
Sentence: 715,The,DT,O
Sentence: 715,system,NN,O
Sentence: 715,sends,VBZ,O
Sentence: 715,the,DT,O
Sentence: 715,visitor,NN,actor
Sentence: 715,’,NNP,O
Sentence: 715,s,NN,O
Sentence: 715,message,NN,O
Sentence: 715,and,CC,O
Sentence: 715,personal,JJ,O
Sentence: 715,information,NN,attribute
Sentence: 715,to,TO,O
Sentence: 715,the,DT,O
Sentence: 715,dataset,NN,O
Sentence: 715,provider,NN,O
Sentence: 715,by,IN,O
Sentence: 715,email,NN,web_component
Sentence: 715,.,.,O
Sentence: 716,The,DT,O
Sentence: 716,system,NN,O
Sentence: 716,informs,VBZ,O
Sentence: 716,the,DT,O
Sentence: 716,visitor,NN,actor
Sentence: 716,that,IN,O
Sentence: 716,the,DT,O
Sentence: 716,message,NN,O
Sentence: 716,has,VBZ,O
Sentence: 716,successfully,RB,O
Sentence: 716,been,VBN,O
Sentence: 716,sent,VBN,O
Sentence: 716,.,.,O
Sentence: 717,The,DT,O
Sentence: 717,system,NN,O
Sentence: 717,informs,VBZ,O
Sentence: 717,the,DT,O
Sentence: 717,visitor,NN,actor
Sentence: 717,that,IN,O
Sentence: 717,the,DT,O
Sentence: 717,email,NN,web_component
Sentence: 717,address,NN,attribute
Sentence: 717,he,PRP,O
Sentence: 717,provided,VBD,O
Sentence: 717,is,VBZ,O
Sentence: 717,invalid,JJ,O
Sentence: 717,.,.,O
Sentence: 718,Use,NNP,O
Sentence: 718,case,NN,O
Sentence: 718,resumes,NNS,O
Sentence: 718,at,IN,O
Sentence: 718,step,NN,O
Sentence: 718,c.,VBP,O
Sentence: 718,The,DT,O
Sentence: 718,system,NN,O
Sentence: 718,informs,VBZ,O
Sentence: 718,the,DT,O
Sentence: 718,visitor,NN,actor
Sentence: 718,that,IN,O
Sentence: 718,the,DT,O
Sentence: 718,message,NN,O
Sentence: 718,body,NN,O
Sentence: 718,can,MD,O
Sentence: 718,not,RB,O
Sentence: 718,be,VB,O
Sentence: 718,left,VBN,O
Sentence: 718,blank,JJ,O
Sentence: 718,.,.,O
Sentence: 719,The,DT,O
Sentence: 719,use,NN,O
Sentence: 719,case,NN,O
Sentence: 719,resumes,VBZ,O
Sentence: 719,at,IN,O
Sentence: 719,step,NN,O
Sentence: 719,c.,NN,O
Sentence: 719,If,IN,O
Sentence: 719,an,DT,O
Sentence: 719,error,NN,O
Sentence: 719,occurs,VBZ,O
Sentence: 719,while,IN,O
Sentence: 719,sending,VBG,O
Sentence: 719,the,DT,O
Sentence: 719,email,NN,web_component
Sentence: 719,",",",",O
Sentence: 719,the,DT,O
Sentence: 719,system,NN,O
Sentence: 719,warns,VBZ,O
Sentence: 719,the,DT,O
Sentence: 719,user,NN,O
Sentence: 719,that,IN,O
Sentence: 719,the,DT,O
Sentence: 719,message,NN,O
Sentence: 719,could,MD,O
Sentence: 719,not,RB,O
Sentence: 719,be,VB,O
Sentence: 719,sent,VBN,O
Sentence: 719,",",",",O
Sentence: 719,apologies,NNS,O
Sentence: 719,for,IN,O
Sentence: 719,the,DT,O
Sentence: 719,inconvenience,NN,O
Sentence: 719,and,CC,O
Sentence: 719,suggests,VBZ,O
Sentence: 719,the,DT,O
Sentence: 719,visitor,NN,actor
Sentence: 719,to,TO,O
Sentence: 719,try,VB,O
Sentence: 719,again,RB,O
Sentence: 719,later,RB,O
Sentence: 719,.,.,O
Sentence: 720,The,DT,O
Sentence: 720,system,NN,O
Sentence: 720,records,VBZ,O
Sentence: 720,an,DT,O
Sentence: 720,error,NN,event_record
Sentence: 720,log,NN,event_record
Sentence: 720,entry,NN,O
Sentence: 720,.,.,O
Sentence: 721,The,DT,O
Sentence: 721,visitor,NN,actor
Sentence: 721,downloads,VBZ,O
Sentence: 721,a,DT,O
Sentence: 721,checklist,NN,datasource
Sentence: 721,for,IN,O
Sentence: 721,local,JJ,O
Sentence: 721,consultation/analysis,NN,O
Sentence: 721,.,.,O
Sentence: 722,The,DT,O
Sentence: 722,use,NN,O
Sentence: 722,case,NN,O
Sentence: 722,starts,VBZ,O
Sentence: 722,when,WRB,O
Sentence: 722,the,DT,O
Sentence: 722,visitor,NN,actor
Sentence: 722,chooses,VBZ,O
Sentence: 722,the,DT,O
Sentence: 722,option,NN,O
Sentence: 722,to,TO,O
Sentence: 722,view,VB,action
Sentence: 722,the,DT,O
Sentence: 722,list,NN,O
Sentence: 722,of,IN,O
Sentence: 722,checklists,NNS,datasource
Sentence: 722,hosted,VBN,O
Sentence: 722,on,IN,O
Sentence: 722,the,DT,O
Sentence: 722,portal,NN,network_component
Sentence: 722,.,.,O
Sentence: 723,The,DT,O
Sentence: 723,system,NN,O
Sentence: 723,retrieves,VBZ,O
Sentence: 723,the,DT,O
Sentence: 723,list,NN,O
Sentence: 723,of,IN,O
Sentence: 723,checklist,JJ,datasource
Sentence: 723,resources,NNS,datasource
Sentence: 723,and,CC,O
Sentence: 723,displays,NNS,O
Sentence: 723,it,PRP,O
Sentence: 723,to,TO,O
Sentence: 723,the,DT,O
Sentence: 723,visitor,NN,actor
Sentence: 723,.,.,O
Sentence: 724,The,DT,O
Sentence: 724,visitor,NN,actor
Sentence: 724,selects,VBZ,O
Sentence: 724,the,DT,O
Sentence: 724,checklist,JJ,datasource
Sentence: 724,resource,NN,datasource
Sentence: 724,of,IN,O
Sentence: 724,interest,NN,O
Sentence: 724,and,CC,O
Sentence: 724,chooses,VBZ,O
Sentence: 724,the,DT,O
Sentence: 724,option,NN,O
Sentence: 724,to,TO,O
Sentence: 724,view,VB,action
Sentence: 724,its,PRP$,O
Sentence: 724,details,NNS,attribute
Sentence: 724,.,.,O
Sentence: 725,The,DT,O
Sentence: 725,system,NN,O
Sentence: 725,displays,VBZ,O
Sentence: 725,detailed,VBN,O
Sentence: 725,metadata,NNS,schema
Sentence: 725,for,IN,O
Sentence: 725,this,DT,O
Sentence: 725,checklist,NN,datasource
Sentence: 725,resource,NN,datasource
Sentence: 725,and,CC,O
Sentence: 725,an,DT,O
Sentence: 725,export,NN,action
Sentence: 725,checklist,NN,datasource
Sentence: 725,option,NN,O
Sentence: 725,.,.,O
Sentence: 726,The,DT,O
Sentence: 726,visitor,NN,actor
Sentence: 726,selects,VBZ,O
Sentence: 726,to,TO,O
Sentence: 726,export,VB,action
Sentence: 726,the,DT,O
Sentence: 726,checklist,NN,datasource
Sentence: 726,.,.,O
Sentence: 727,The,DT,O
Sentence: 727,system,NN,O
Sentence: 727,transfers,VBZ,O
Sentence: 727,the,DT,O
Sentence: 727,archived,JJ,O
Sentence: 727,checklist,NN,datasource
Sentence: 727,resource,NN,datasource
Sentence: 727,file,NN,O
Sentence: 727,to,TO,O
Sentence: 727,the,DT,O
Sentence: 727,visitor,NN,actor
Sentence: 727,’,NNP,O
Sentence: 727,s,VBD,O
Sentence: 727,local,JJ,O
Sentence: 727,computer,NN,O
Sentence: 727,.,.,O
Sentence: 728,The,DT,O
Sentence: 728,visitor,NN,actor
Sentence: 728,chooses,VBZ,O
Sentence: 728,the,DT,O
Sentence: 728,option,NN,O
Sentence: 728,to,TO,O
Sentence: 728,find,VB,O
Sentence: 728,a,DT,O
Sentence: 728,taxon,NN,schema
Sentence: 728,.,.,O
Sentence: 729,The,DT,O
Sentence: 729,system,NN,O
Sentence: 729,presents,VBZ,O
Sentence: 729,a,DT,O
Sentence: 729,taxonomic,JJ,schema
Sentence: 729,tree,NN,O
Sentence: 729,and,CC,O
Sentence: 729,a,DT,O
Sentence: 729,taxon,JJ,schema
Sentence: 729,search,NN,action
Sentence: 729,interface,NN,O
Sentence: 729,.,.,O
Sentence: 730,The,DT,O
Sentence: 730,visitor,NN,actor
Sentence: 730,browses,VBZ,O
Sentence: 730,the,DT,O
Sentence: 730,tree,NN,O
Sentence: 730,until,IN,O
Sentence: 730,he,PRP,O
Sentence: 730,finds,VBZ,O
Sentence: 730,the,DT,O
Sentence: 730,taxon,NN,schema
Sentence: 730,he,PRP,O
Sentence: 730,’,VBZ,O
Sentence: 730,s,RB,O
Sentence: 730,interested,JJ,O
Sentence: 730,in,IN,O
Sentence: 730,.,.,O
Sentence: 731,The,DT,O
Sentence: 731,visitor,NN,actor
Sentence: 731,selects,VBZ,O
Sentence: 731,this,DT,O
Sentence: 731,taxon,NN,schema
Sentence: 731,.,.,O
Sentence: 732,The,DT,O
Sentence: 732,visitor,NN,actor
Sentence: 732,searches,VBZ,O
Sentence: 732,the,DT,O
Sentence: 732,taxon,NN,schema
Sentence: 732,by,IN,O
Sentence: 732,name,NN,attribute
Sentence: 732,(,(,O
Sentence: 732,scientific,JJ,O
Sentence: 732,or,CC,O
Sentence: 732,common,JJ,O
Sentence: 732,),),O
Sentence: 732,.,.,O
Sentence: 733,The,DT,O
Sentence: 733,visitor,NN,actor
Sentence: 733,enters,NNS,O
Sentence: 733,part,NN,O
Sentence: 733,of,IN,O
Sentence: 733,the,DT,O
Sentence: 733,name,NN,attribute
Sentence: 733,.,.,O
Sentence: 734,The,DT,O
Sentence: 734,system,NN,O
Sentence: 734,presents,VBZ,O
Sentence: 734,the,DT,O
Sentence: 734,list,NN,O
Sentence: 734,of,IN,O
Sentence: 734,matching,VBG,O
Sentence: 734,taxa,NN,O
Sentence: 734,.,.,O
Sentence: 735,The,DT,O
Sentence: 735,use,NN,O
Sentence: 735,case,NN,O
Sentence: 735,resumes,VBZ,O
Sentence: 735,at,IN,O
Sentence: 735,step,NN,O
Sentence: 735,d.,VBP,O
Sentence: 735,The,DT,O
Sentence: 735,visitor,NN,actor
Sentence: 735,selects,VBZ,O
Sentence: 735,to,TO,O
Sentence: 735,list,VB,O
Sentence: 735,datasets,NNS,O
Sentence: 735,.,.,O
Sentence: 736,The,DT,O
Sentence: 736,system,NN,O
Sentence: 736,retrieves,VBZ,O
Sentence: 736,the,DT,O
Sentence: 736,list,NN,O
Sentence: 736,of,IN,O
Sentence: 736,occurrence,NN,datasource
Sentence: 736,resources,NNS,datasource
Sentence: 736,.,.,O
Sentence: 737,The,DT,O
Sentence: 737,system,NN,O
Sentence: 737,displays,VBZ,O
Sentence: 737,the,DT,O
Sentence: 737,list,NN,O
Sentence: 737,to,TO,O
Sentence: 737,the,DT,O
Sentence: 737,visitor,NN,actor
Sentence: 737,.,.,O
Sentence: 738,The,DT,O
Sentence: 738,visitor,NN,actor
Sentence: 738,selects,VBZ,O
Sentence: 738,the,DT,O
Sentence: 738,occurrence,NN,datasource
Sentence: 738,resource,NN,datasource
Sentence: 738,of,IN,O
Sentence: 738,interest,NN,O
Sentence: 738,.,.,O
Sentence: 739,The,DT,O
Sentence: 739,visitor,NN,actor
Sentence: 739,searches,VBZ,O
Sentence: 739,portal,JJ,network_component
Sentence: 739,using,VBG,O
Sentence: 739,full,JJ,attribute
Sentence: 739,text,NN,attribute
Sentence: 739,search,NN,attribute
Sentence: 739,.,.,O
Sentence: 740,If,IN,O
Sentence: 740,at,IN,O
Sentence: 740,least,JJS,O
Sentence: 740,one,CD,O
Sentence: 740,occurrence,NN,datasource
Sentence: 740,resource,NN,datasource
Sentence: 740,is,VBZ,O
Sentence: 740,returned,VBN,O
Sentence: 740,",",",",O
Sentence: 740,the,DT,O
Sentence: 740,flow,NN,O
Sentence: 740,resumes,VBZ,O
Sentence: 740,to,TO,O
Sentence: 740,step,VB,O
Sentence: 740,c.,RB,O
Sentence: 740,If,IN,O
Sentence: 740,not,RB,O
Sentence: 740,",",",",O
Sentence: 740,it,PRP,O
Sentence: 740,ends,VBZ,O
Sentence: 740,.,.,O
Sentence: 741,The,DT,O
Sentence: 741,visitor,NN,actor
Sentence: 741,chooses,VBZ,O
Sentence: 741,his,PRP$,O
Sentence: 741,language,NN,attribute
Sentence: 741,of,IN,O
Sentence: 741,preference,NN,O
Sentence: 741,.,.,O
Sentence: 742,The,DT,O
Sentence: 742,portal,JJ,actor
Sentence: 742,manager,NN,actor
Sentence: 742,has,VBZ,O
Sentence: 742,configured,VBN,O
Sentence: 742,front,JJ,O
